,ROUND,TEAM,OPP,#,NAME,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF,PTS
9,Regular 11,Danang-Dragons,Saigon-Heat,17,"Vu-Viet, Hoang",1,1,1,1,1,0,0,0,0,0,0,0,0,0,3
10,Regular 11,Danang-Dragons,Saigon-Heat,9,"Tran-Hcu, Rin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 11,Danang-Dragons,Saigon-Heat,24,"Ho-Quoc, Truong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 11,Saigon-Heat,Danang-Dragons,3,"Tavarion, Nix",34,9,15,4,6,2,3,2,8,0,1,1,3,3,24
1,Regular 11,Saigon-Heat,Danang-Dragons,2,"Nguyen, Richard",32,4,11,1,4,0,0,1,4,2,1,2,2,0,9
2,Regular 11,Saigon-Heat,Danang-Dragons,7,"Du-Minh, An",28,2,5,0,3,0,0,0,5,3,1,1,3,1,4
3,Regular 11,Saigon-Heat,Danang-Dragons,11,"Ban-Vo, Kim",27,5,9,3,7,0,0,0,0,3,1,0,2,1,13
4,Regular 11,Saigon-Heat,Danang-Dragons,30,"Waale, Tim",24,3,5,0,0,1,4,4,2,0,1,0,0,3,7
5,Regular 11,Saigon-Heat,Danang-Dragons,98,"Trieu-Han, Minh",19,5,9,0,3,1,3,1,3,1,3,0,5,0,11
6,Regular 11,Saigon-Heat,Danang-Dragons,12,"Nguyen-Huynh, Vinh",16,0,4,0,0,0,0,0,5,1,0,0,2,1,0
7,Regular 11,Saigon-Heat,Danang-Dragons,52,"Huynh-Vinh, Quang",8,0,1,0,1,0,0,0,0,1,0,0,0,1,0
8,Regular 11,Saigon-Heat,Danang-Dragons,20,"Kien, Pham-Duc",6,0,1,0,0,2,2,0,0,0,0,0,1,5,2
0,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,6,"Bell, Michael",33,17,23,0,1,2,5,9,15,4,2,4,3,1,36
1,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,2,"Nguyen, Henry",33,2,8,0,5,2,2,0,5,5,1,0,1,2,6
2,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,1,"Dinh-Tien, Cong",30,4,13,0,3,2,4,2,5,9,0,0,2,1,10
3,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,19,"Ngoc, Tran",23,4,8,0,0,0,0,2,4,1,0,1,1,1,8
4,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,11,"Doan, Tung",17,4,8,0,0,1,2,5,3,2,3,0,5,1,9
5,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,12,"Tu Le, Ngoc",17,2,8,0,4,0,0,2,0,1,3,0,2,1,4
6,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,7,"Nguyen Huynh, Hai",17,1,3,0,1,0,0,0,0,0,3,0,8,2,2
7,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,14,"Bui-Thai, Ha",9,1,4,1,2,0,0,0,0,2,0,0,3,0,3
8,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,88,"Nguyen-Quang, Anh",8,0,2,0,1,0,0,1,3,0,0,0,2,1,0
9,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,9,"Do-Xuan, Nam",5,0,1,0,0,0,0,0,0,0,0,0,1,1,0
10,Regular 12,Hanoi-Buffalos,Hochiminh-City-Wings,29,"Bui Nguyn, Ha",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,19,"Nguyen Le Quoc, Cuong",32,2,7,1,5,0,0,1,3,3,2,0,3,1,5
1,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,4,"Nguyen-Quang, Vinh",31,7,11,1,1,4,5,1,7,6,3,0,6,2,19
2,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,3,"Soy, Michael",30,4,15,2,6,3,4,0,3,1,3,0,3,0,13
3,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,14,"Nguyen-Ky, Quan",20,2,8,0,3,0,1,1,3,2,4,1,3,3,4
4,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,29,"Vu-Doan-Minh, Phuong",18,3,3,0,0,0,0,1,4,0,2,0,0,1,6
5,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,13,"Pham, Tung",16,1,6,0,3,0,0,2,1,1,1,0,1,3,2
6,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,12,"Nguyen-Quoc, Thai",14,1,6,0,1,1,2,1,0,0,1,1,2,1,3
7,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,15,"Le Tran Dang, Huynh",13,4,8,0,1,0,0,1,1,0,2,0,3,1,8
8,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,20,"Nguyen Minh, Chung",13,1,5,0,4,1,2,0,1,1,1,0,3,1,3
9,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,16,"Cao Dac, Luan",6,0,3,0,0,0,0,0,1,0,0,0,0,1,0
10,Regular 12,Hochiminh-City-Wings,Hanoi-Buffalos,21,"Vo-Duy, Trong",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 12,Danang-Dragons,Saigon-Heat,0,"Nguyen, Horace",38,3,10,2,7,2,2,0,5,2,2,0,6,2,10
1,Regular 12,Danang-Dragons,Saigon-Heat,44,"January, Anthony",35,11,21,0,1,4,6,3,8,2,0,0,2,1,26
2,Regular 12,Danang-Dragons,Saigon-Heat,99,"Nguyen Van, Hung",34,7,16,1,1,1,2,2,3,0,0,0,0,5,16
3,Regular 12,Danang-Dragons,Saigon-Heat,10,"Nguyen Van, Hung",27,5,7,0,0,3,5,0,1,5,0,0,2,5,13
4,Regular 12,Danang-Dragons,Saigon-Heat,77,"Son-Minh, Tam",26,1,4,1,3,0,0,0,6,2,1,1,1,4,3
5,Regular 12,Danang-Dragons,Saigon-Heat,19,"Tran-Dang, Hien",20,0,6,0,2,1,2,2,0,1,1,0,0,1,1
6,Regular 12,Danang-Dragons,Saigon-Heat,69,"Bui-Quoc, Tan",8,1,5,1,3,2,2,0,0,1,1,0,0,0,5
7,Regular 12,Danang-Dragons,Saigon-Heat,68,"Huy-Dai, Dam",7,0,1,0,1,0,0,0,1,0,0,0,2,0,0
8,Regular 12,Danang-Dragons,Saigon-Heat,4,"Huynh-Thanh, Tam",1,0,0,0,0,0,0,0,0,0,0,0,2,1,0
9,Regular 12,Danang-Dragons,Saigon-Heat,9,"Tran-Hcu, Rin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 12,Saigon-Heat,Danang-Dragons,3,"Tavarion, Nix",37,17,25,2,8,2,5,2,14,2,4,1,2,3,38
1,Regular 12,Saigon-Heat,Danang-Dragons,2,"Nguyen, Richard",31,4,13,0,4,2,2,2,4,5,1,0,1,3,10
2,Regular 12,Saigon-Heat,Danang-Dragons,30,"Waale, Tim",26,5,8,0,0,1,3,6,1,2,0,0,2,2,11
3,Regular 12,Saigon-Heat,Danang-Dragons,7,"Du-Minh, An",25,3,9,0,2,0,0,1,3,2,0,1,4,1,6
4,Regular 12,Saigon-Heat,Danang-Dragons,11,"Ban-Vo, Kim",20,2,7,1,4,2,2,0,0,2,1,0,1,2,7
5,Regular 12,Saigon-Heat,Danang-Dragons,20,"Kien, Pham-Duc",20,3,8,0,0,0,0,2,4,0,1,0,1,3,6
6,Regular 12,Saigon-Heat,Danang-Dragons,98,"Trieu-Han, Minh",18,2,6,0,3,2,2,2,3,3,2,0,2,2,6
7,Regular 12,Saigon-Heat,Danang-Dragons,52,"Huynh-Vinh, Quang",11,1,1,0,0,0,0,0,1,1,1,0,1,1,2
8,Regular 12,Saigon-Heat,Danang-Dragons,12,"Nguyen-Huynh, Vinh",4,1,2,0,0,0,2,3,2,0,0,1,0,0,2
0,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,23,"Dinh-Thanh, Tam",40,4,13,3,8,2,2,0,5,3,1,0,3,2,13
1,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,1,"Hamilton, DeAngelo",40,4,14,1,8,3,6,5,13,5,2,3,4,3,12
2,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,3,"Nguyen Phu, Hoang",36,10,22,5,11,5,7,1,7,1,0,0,2,0,30
3,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,19,"Dinh-Thanh, Sang",34,3,14,0,5,0,2,2,9,3,0,1,3,3,6
4,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,65,"Le-Hieu, Thanh",30,5,13,1,4,0,0,0,0,4,4,1,1,4,11
5,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,52,"Nguyen-Hoang, Tu",9,0,2,0,1,0,0,0,2,0,1,0,0,2,0
6,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,15,"Tang-Minh, Tri",7,0,3,0,2,1,2,0,1,1,0,1,0,0,1
7,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,14,"Huynh, Khang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,18,"Hoang-Minh, Khoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 1,Can-Tho-Catfish,Thang-Long-Warriors,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,12,"Young, Justin",39,8,15,0,3,2,4,3,8,4,3,0,4,1,18
1,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,3,"Nguyen Thanh, Dat",38,5,17,2,11,3,5,3,16,4,0,0,2,3,15
2,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,23,"Allmon, Zach",37,9,18,0,2,1,1,5,13,0,2,2,2,1,19
3,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,7,"Dang-Thai, Hung",27,4,11,0,0,0,0,1,1,2,1,0,4,2,8
4,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,83,"Nguyen, Duong",19,2,7,0,2,0,0,0,4,1,1,0,1,3,4
5,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,21,"Hoang-The, Hien",13,2,6,0,0,0,0,0,1,0,0,0,1,1,4
6,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,24,"Mai-Viet, Anh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,9,"B?ch Cong, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Semi-Finals 1,Thang-Long-Warriors,Can-Tho-Catfish,6,"Truong-Hoang, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,33,"Martin, Wayne",40,3,11,0,5,1,4,2,8,1,1,3,2,4,7
1,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,4,"Nguyen-Quang, Vinh",37,3,15,1,5,2,3,1,3,7,2,0,4,0,9
2,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,19,"Nguyen-Le-Quoc, Cuong",34,3,13,2,7,0,0,0,2,1,4,1,2,3,8
3,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,3,"Soy, Michael",29,5,11,2,7,0,0,0,1,0,1,0,3,3,12
4,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,14,"Nguyen-Ky, Quan",23,1,6,0,2,0,0,1,2,0,2,0,4,2,2
5,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,13,"Pham, Tung",17,2,6,0,2,0,0,1,2,1,0,0,1,2,4
6,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,12,"Nguyen-Quoc, Thai",7,0,1,0,0,1,2,0,2,0,0,0,0,0,1
7,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,20,"Nguyen-Minh, Chung",5,1,3,0,1,0,0,0,1,0,2,0,1,0,2
8,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,29,"Vu-Doan-Minh, Phuong",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,15,"Le-Tran-Dang, Huynh",2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,16,"Cao-Dac, Luan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Semi-Finals 1,Hochiminh-City-Wings,Saigon-Heat,1,"Nguyen Quoc, Thanh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,3,"Tavarion, Nix",39,6,16,2,6,6,8,3,15,1,0,1,2,4,20
1,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,2,"Nguyen, Richard",37,4,12,2,5,2,2,0,8,7,1,3,6,1,12
2,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,7,"Du-Minh, An",31,1,4,0,1,0,0,1,2,1,1,0,4,2,2
3,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,11,"Ban-Vo, Kim",30,7,17,5,11,1,1,0,4,0,1,1,2,3,20
4,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,30,"Waale, Tim",28,1,2,0,0,1,2,4,3,2,2,0,6,2,3
5,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,98,"Trieu-Han, Minh",11,1,5,1,2,0,0,2,2,1,0,0,2,1,3
6,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,20,"Kien, Pham-Duc",9,1,2,0,0,0,0,0,2,0,1,1,1,1,2
7,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,12,"Nguyen-Huynh, Vinh",5,2,3,0,0,0,0,1,2,0,1,0,2,0,4
8,Semi-Finals 1,Saigon-Heat,Hochiminh-City-Wings,52,"Huynh-Vinh, Quang",4,0,0,0,0,0,0,0,1,0,1,0,1,2,0
0,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,33,"Martin, Wayne",40,9,16,2,5,4,4,3,4,3,1,2,6,2,24
1,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,4,"Nguyen-Quang, Vinh",36,7,17,0,6,7,11,1,4,7,1,0,3,3,21
2,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,3,"Soy, Michael",33,3,12,1,8,3,3,2,2,2,6,0,3,0,10
3,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,19,"Nguyen-Le-Quoc, Cuong",32,0,5,0,4,2,2,0,3,0,3,0,4,4,2
4,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,29,"Vu-Doan-Minh, Phuong",24,3,5,0,0,1,2,4,4,0,1,0,1,3,7
5,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,13,"Pham, Tung",20,1,3,1,1,2,2,0,1,1,0,1,0,3,5
6,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,20,"Nguyen-Minh, Chung",9,0,4,0,3,0,0,0,0,0,0,0,0,2,0
7,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,12,"Nguyen-Quoc, Thai",2,1,1,0,0,0,0,0,0,0,0,0,0,0,2
8,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,16,"Cao-Dac, Luan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,14,"Nguyen-Ky, Quan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,1,"Nguyen-Quoc, Thanh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Semi-Finals 2,Hochiminh-City-Wings,Saigon-Heat,21,"Vo-Duy, Trong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,3,"Tavarion, Nix",40,15,21,3,4,4,5,1,10,2,1,2,6,4,37
1,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,2,"Nguyen, Richard",36,3,8,2,3,2,2,1,2,5,4,1,8,3,10
2,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,7,"Du-Minh, An",33,3,6,1,3,0,2,1,2,1,3,1,4,2,7
3,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,11,"Ban-Vo, Kim",27,1,7,1,5,0,0,0,2,0,0,0,4,5,3
4,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,98,"Trieu-Han, Minh",20,1,4,0,3,0,0,1,1,0,2,0,0,1,2
5,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,30,"Waale, Tim",16,2,5,0,0,3,7,3,4,1,1,0,1,4,7
6,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,20,"Kien, Pham-Duc",12,2,3,0,0,0,0,2,2,1,1,0,2,2,4
7,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,12,"Nguyen-Huynh, Vinh",11,2,5,0,0,0,1,1,0,0,0,0,0,1,4
8,Semi-Finals 2,Saigon-Heat,Hochiminh-City-Wings,52,"Huynh-Vinh, Quang",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,1,"Hamilton, DeAngelo",40,6,15,2,5,9,13,5,10,5,1,4,1,3,23
1,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,23,"Dinh-Thanh, Tam",40,5,11,5,9,3,4,1,7,2,1,0,4,4,18
2,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,19,"Dinh-Thanh, Sang",36,10,17,3,7,0,0,3,3,4,1,0,1,1,23
3,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,65,"Le-Hieu, Thanh",32,5,19,1,6,1,2,5,3,1,0,1,3,4,12
4,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,3,"Nguyen-Phu, Hoang",32,3,14,0,6,1,4,2,3,0,4,0,4,1,7
5,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,15,"Tang-Minh, Tri",12,0,2,0,1,0,0,1,0,0,2,1,0,1,0
6,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,52,"Nguyen-Hoang, Tu",5,2,4,0,1,0,0,1,0,0,1,0,1,3,4
7,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,14,"Huynh, Khang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 2,Can-Tho-Catfish,Thang-Long-Warriors,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,23,"Allmon, Zach",40,8,19,2,3,0,3,10,11,2,4,2,2,1,18
1,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,3,"Nguyen-Thanh, Dat",35,4,12,2,7,1,2,0,7,1,1,0,5,2,11
2,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,12,"Young, Justin",34,5,8,0,0,0,2,0,7,3,0,0,8,5,10
3,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,83,"Nguyen, Duong",26,6,9,1,1,0,0,0,1,0,2,0,5,2,13
4,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,7,"Dang-Thai, Hung",24,6,9,0,0,6,11,2,1,3,1,1,0,4,18
5,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,0,"Hong-Gia, Lan",24,4,13,0,4,0,0,1,2,4,1,0,1,3,8
6,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,21,"Hoang-The, Hien",14,2,3,0,0,0,0,0,2,0,1,1,1,1,4
7,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,24,"Mai-Viet, Anh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,18,"Pham-Thanh, Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,9,"B?ch-Cong, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 2,Thang-Long-Warriors,Can-Tho-Catfish,6,"Truong-Hoang, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,23,"Dinh-Thanh, Tam",40,6,15,5,7,4,6,1,4,3,3,0,6,1,21
1,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,1,"Hamilton, DeAngelo",40,6,13,4,8,3,5,2,12,6,3,1,8,1,19
2,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,19,"Dinh-Thanh, Sang",39,8,18,3,9,1,2,5,3,1,1,0,2,3,20
3,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,3,"Nguyen-Phu, Hoang",37,5,14,2,6,0,0,1,4,2,1,1,1,2,12
4,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,65,"Le-Hieu, Thanh",31,4,11,1,6,0,2,5,5,3,3,0,1,4,9
5,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,15,"Tang-Minh, Tri",7,0,1,0,0,0,0,0,0,1,0,0,2,1,0
6,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,52,"Nguyen-Hoang, Tu",3,0,1,0,1,0,0,1,1,0,0,0,1,2,0
7,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,14,"Huynh, Khang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,18,"Hoang-Minh, Khoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 3,Can-Tho-Catfish,Thang-Long-Warriors,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,12,"Young, Justin",40,9,17,2,5,2,5,1,2,4,3,0,3,3,22
1,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,23,"Allmon, Zach",40,5,12,1,4,0,1,1,11,3,1,1,7,1,11
2,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,3,"Nguyen-Thanh, Dat",35,6,11,4,8,2,2,1,7,4,3,1,1,3,18
3,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,7,"Dang-Thai, Hung",30,3,10,0,0,1,4,1,2,1,2,0,4,1,7
4,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,0,"Hong-Gia, Lan",28,6,13,3,5,2,2,1,0,2,1,0,1,3,17
5,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,83,"Nguyen, Duong",14,1,3,0,1,0,0,0,6,3,1,0,0,1,2
6,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,21,"Hoang-The, Hien",9,1,2,0,0,0,0,0,2,0,0,0,2,1,2
7,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,6,"Truong-Hoang, Trung",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,9,"B?ch-Cong, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 3,Thang-Long-Warriors,Can-Tho-Catfish,24,"Mai-Viet, Anh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 1,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",40,8,16,3,7,2,2,1,4,4,2,0,5,1,21
1,Finals 1,Can-Tho-Catfish,Saigon-Heat,1,"Hamilton, DeAngelo",37,7,10,2,4,6,8,0,9,4,0,4,4,3,22
2,Finals 1,Can-Tho-Catfish,Saigon-Heat,3,"Nguyen-Phu, Hoang",36,3,9,1,4,1,2,0,9,4,1,2,3,4,8
3,Finals 1,Can-Tho-Catfish,Saigon-Heat,19,"Dinh-Thanh, Sang",36,1,7,0,4,0,0,1,4,3,2,0,4,2,2
4,Finals 1,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",34,9,13,4,7,1,1,1,8,1,1,0,4,3,23
5,Finals 1,Can-Tho-Catfish,Saigon-Heat,52,"Nguyen-Hoang, Tu",7,1,4,0,1,0,0,1,4,1,1,0,0,3,2
6,Finals 1,Can-Tho-Catfish,Saigon-Heat,15,"Tang-Minh, Tri",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,Finals 1,Can-Tho-Catfish,Saigon-Heat,14,"Huynh, Khang",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Finals 1,Can-Tho-Catfish,Saigon-Heat,18,"Hoang-Minh, Khoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 1,Can-Tho-Catfish,Saigon-Heat,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 1,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 1,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",40,9,26,2,8,3,3,2,12,2,2,2,2,2,23
1,Finals 1,Saigon-Heat,Can-Tho-Catfish,2,"Nguyen, Richard",38,11,26,4,11,5,8,0,3,6,4,1,1,0,31
2,Finals 1,Saigon-Heat,Can-Tho-Catfish,7,"Du-Minh, An",34,0,6,0,0,0,0,4,5,3,1,0,1,5,0
3,Finals 1,Saigon-Heat,Can-Tho-Catfish,11,"Ban-Vo, Kim",33,5,14,3,8,0,0,4,3,1,3,0,2,3,13
4,Finals 1,Saigon-Heat,Can-Tho-Catfish,30,"Waale, Tim",19,1,5,0,0,0,0,2,1,0,2,0,2,2,2
5,Finals 1,Saigon-Heat,Can-Tho-Catfish,20,"Kien, Pham-Duc",14,1,5,0,0,0,0,2,2,0,0,0,2,2,2
6,Finals 1,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",11,1,2,0,1,0,0,1,1,0,0,0,1,4,2
7,Finals 1,Saigon-Heat,Can-Tho-Catfish,12,"Nguyen-Huynh, Vinh",5,1,2,0,0,0,0,2,0,0,0,1,2,1,2
8,Finals 1,Saigon-Heat,Can-Tho-Catfish,52,"Huynh-Vinh, Quang",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,Finals 2,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",40,2,10,2,8,1,2,2,4,4,4,0,4,2,7
