,ROUND,TEAM,OPP,#,NAME,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF,PTS
1,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,12,"Young, Justin",39,6,14,1,3,0,1,1,8,6,2,0,3,4,13
2,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,7,"Dang-Thai, Hung",28,3,7,0,0,2,3,1,6,1,1,0,4,4,8
3,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,6,"Truong-Hoang, Trung",24,1,4,0,1,2,3,0,1,5,3,0,1,3,4
4,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,11,"Ngo-Tuan, Trung",20,2,3,2,3,0,0,0,3,1,2,0,2,1,6
5,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,5,"To-Quang, Trung",19,3,8,3,8,2,3,1,6,0,2,0,7,1,11
6,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,9,"Do-Xuan, Nam",12,2,5,0,2,0,0,0,4,0,0,0,2,1,4
7,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,14,"Bui-Thai, HA",11,1,5,1,4,0,0,0,2,2,0,0,2,0,3
8,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,4,"Nguyen Tuan, Anh",11,1,2,0,0,0,0,0,2,2,0,0,1,4,2
9,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,21,"Hoang-The, Hien",7,2,3,0,0,0,0,0,2,0,0,0,1,1,4
10,Regular 6,Thang-Long-Warriors,Hanoi-Buffalos,8,"Le, Ryan",7,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,Regular 6,Danang-Dragons,Thang-Long-Warriors,20,"Dierker, Chris",40,8,16,1,4,3,10,2,5,2,2,1,7,1,20
1,Regular 6,Danang-Dragons,Thang-Long-Warriors,23,"Allmon, Zach",38,9,17,0,2,1,4,4,9,2,0,4,3,2,19
2,Regular 6,Danang-Dragons,Thang-Long-Warriors,0,"Nguyen, Horace",32,3,10,3,9,6,7,1,2,1,0,0,3,4,15
3,Regular 6,Danang-Dragons,Thang-Long-Warriors,10,"Thinh Tran, Tien",28,4,4,0,0,1,4,2,3,4,0,0,3,3,9
4,Regular 6,Danang-Dragons,Thang-Long-Warriors,14,"Huynh, Khang",24,3,4,0,0,0,0,3,2,1,1,0,0,3,6
5,Regular 6,Danang-Dragons,Thang-Long-Warriors,77,"Vo-Van, Thanh",14,0,2,0,1,0,0,0,1,0,1,0,1,2,0
6,Regular 6,Danang-Dragons,Thang-Long-Warriors,68,"Dai, Dam Huy",11,0,2,0,2,0,0,0,0,0,0,0,0,0,0
7,Regular 6,Danang-Dragons,Thang-Long-Warriors,21,"Tran Qahh, T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 6,Thang-Long-Warriors,Danang-Dragons,20,"Hill, Jaywuan",37,13,21,1,2,9,9,4,7,1,1,0,3,2,36
1,Regular 6,Thang-Long-Warriors,Danang-Dragons,12,"Young, Justin",37,4,12,1,6,4,7,0,4,2,6,1,0,2,13
2,Regular 6,Thang-Long-Warriors,Danang-Dragons,11,"Ngo-Tuan, Trung",21,0,3,0,1,0,0,1,1,1,0,0,3,4,0
3,Regular 6,Thang-Long-Warriors,Danang-Dragons,5,"To-Quang, Trung",20,3,6,2,5,0,0,0,0,2,2,0,0,0,8
4,Regular 6,Thang-Long-Warriors,Danang-Dragons,7,"Dang-Thai, Hung",20,3,7,0,0,0,0,2,5,0,1,0,1,5,6
5,Regular 6,Thang-Long-Warriors,Danang-Dragons,6,"Truong-Hoang, Trung",18,2,6,1,3,0,0,0,0,3,1,1,0,1,5
6,Regular 6,Thang-Long-Warriors,Danang-Dragons,21,"Hoang-The, Hien",15,1,3,0,0,0,0,1,0,0,0,0,0,2,2
7,Regular 6,Thang-Long-Warriors,Danang-Dragons,9,"Do-Xuan, Nam",13,3,6,0,2,0,0,0,1,0,0,0,1,0,6
8,Regular 6,Thang-Long-Warriors,Danang-Dragons,8,"Le, Ryan",8,1,2,0,1,0,0,0,0,0,1,0,0,1,2
9,Regular 6,Thang-Long-Warriors,Danang-Dragons,14,"Bui-Thai, HA",7,0,1,0,1,0,0,0,1,1,0,0,0,2,0
10,Regular 6,Thang-Long-Warriors,Danang-Dragons,1,"Doan-Nhat, Quang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Danang-Dragons,Saigon-Heat,20,"Dierker, Chris",40,14,24,0,2,2,3,8,9,2,3,3,4,2,30
1,Regular 7,Danang-Dragons,Saigon-Heat,0,"Nguyen, Horace",39,5,15,3,9,0,0,1,0,3,1,0,2,0,13
2,Regular 7,Danang-Dragons,Saigon-Heat,23,"Allmon, Zach",36,12,26,0,0,7,10,2,9,1,1,1,4,4,31
3,Regular 7,Danang-Dragons,Saigon-Heat,77,"Vo-Van, Thanh",25,3,7,1,3,0,2,0,1,0,1,0,2,2,7
4,Regular 7,Danang-Dragons,Saigon-Heat,14,"Huynh, Khang",20,1,2,0,0,0,1,3,1,0,0,0,1,3,2
5,Regular 7,Danang-Dragons,Saigon-Heat,10,"Thinh-Tran, Tien",19,2,6,0,1,0,0,2,2,0,0,0,1,3,4
6,Regular 7,Danang-Dragons,Saigon-Heat,11,"Vo Thanh, Dot",11,1,3,1,3,0,0,0,0,0,1,0,0,2,3
7,Regular 7,Danang-Dragons,Saigon-Heat,68,"Dai, Dam-Huy",3,0,1,0,1,0,0,0,0,0,0,0,0,2,0
8,Regular 7,Danang-Dragons,Saigon-Heat,29,"Quang, Phuc Tran",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 7,Danang-Dragons,Saigon-Heat,22,"Thai Binh, Duong",1,0,0,0,0,0,0,0,0,1,0,0,0,3,0
10,Regular 7,Danang-Dragons,Saigon-Heat,21,"Tran-Qahh, T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Saigon-Heat,Danang-Dragons,3,"Nix, Tavarion",39,13,19,3,6,6,11,4,11,2,1,0,3,3,35
1,Regular 7,Saigon-Heat,Danang-Dragons,8,"Tran-Dang, Khoa",39,9,17,4,7,8,11,0,11,7,2,0,3,4,30
2,Regular 7,Saigon-Heat,Danang-Dragons,98,"Trieu-Han, Minh",34,4,6,2,3,3,4,0,3,2,0,0,3,2,13
3,Regular 7,Saigon-Heat,Danang-Dragons,34,"Waale, Tim",32,3,6,0,0,0,0,1,5,1,0,2,3,5,6
4,Regular 7,Saigon-Heat,Danang-Dragons,0,"Hong Gia, Lan",27,3,10,0,3,0,0,1,2,0,0,0,4,0,6
5,Regular 7,Saigon-Heat,Danang-Dragons,9,"Huy, Hoan-Vo",22,5,10,2,5,0,0,1,2,3,0,0,1,3,12
6,Regular 7,Saigon-Heat,Danang-Dragons,24,"Nguyen-Truong, Nhut",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Regular 7,Saigon-Heat,Danang-Dragons,17,"Nguyen, Huynh-Hai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 7,Saigon-Heat,Danang-Dragons,33,"Tran-Vu, Linh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 7,Saigon-Heat,Danang-Dragons,1,"Du-Minh, An",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 7,Saigon-Heat,Danang-Dragons,5,"To, Quang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 7,Saigon-Heat,Danang-Dragons,7,"Tran-Dang, Hien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Danang-Dragons,Hochiminh-City-Wings,23,"Allmon, Zach",40,19,33,1,2,9,14,8,14,2,1,0,3,4,48
1,Regular 7,Danang-Dragons,Hochiminh-City-Wings,20,"Dierker, Chris",40,9,14,0,0,3,8,4,4,3,4,1,3,4,21
2,Regular 7,Danang-Dragons,Hochiminh-City-Wings,0,"Nguyen, Horace",40,4,13,4,12,1,2,1,1,2,1,0,0,4,13
3,Regular 7,Danang-Dragons,Hochiminh-City-Wings,77,"Vo-Van, Thanh",25,3,10,3,9,0,0,2,1,1,0,0,2,3,9
4,Regular 7,Danang-Dragons,Hochiminh-City-Wings,68,"Dai, Dam-Huy",20,2,5,1,4,0,0,0,0,1,0,0,0,1,5
5,Regular 7,Danang-Dragons,Hochiminh-City-Wings,10,"Thinh-Tran, Tien",19,1,2,1,2,0,0,0,1,0,0,0,0,4,3
6,Regular 7,Danang-Dragons,Hochiminh-City-Wings,14,"Huynh, Khang",13,1,4,0,0,0,0,4,0,1,0,0,0,3,2
7,Regular 7,Danang-Dragons,Hochiminh-City-Wings,21,"Tran-Qahh, T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Hochiminh-City-Wings,Danang-Dragons,4,"Doggett, Quinton",39,15,25,1,2,7,10,2,17,2,1,1,2,2,38
1,Regular 7,Hochiminh-City-Wings,Danang-Dragons,2,"Nguyen, Henry",37,8,14,6,9,6,6,1,0,4,0,0,1,3,28
2,Regular 7,Hochiminh-City-Wings,Danang-Dragons,7,"Nguyen-Huynh, Hai",37,4,10,2,5,0,0,0,0,3,0,0,1,2,10
3,Regular 7,Hochiminh-City-Wings,Danang-Dragons,22,"Cilia, Corey",36,6,9,3,3,4,6,1,5,5,2,0,1,3,19
4,Regular 7,Hochiminh-City-Wings,Danang-Dragons,25,"Le-Cong-Tuan, Anh",26,1,3,0,0,0,0,2,1,2,0,0,1,4,2
5,Regular 7,Hochiminh-City-Wings,Danang-Dragons,6,"Nguyen-Thanh, Nhan",14,3,6,0,0,2,2,1,1,1,0,0,1,3,8
6,Regular 7,Hochiminh-City-Wings,Danang-Dragons,15,"Le-Tran-Dang, Huynh",6,0,1,0,0,2,4,0,1,0,0,0,1,2,2
7,Regular 7,Hochiminh-City-Wings,Danang-Dragons,14,"Nguyen-Ky, Quan",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 7,Hochiminh-City-Wings,Danang-Dragons,1,"Nguyen-Quoc, Thanh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 7,Hochiminh-City-Wings,Danang-Dragons,8,"Vo-Duy, Trong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 7,Hochiminh-City-Wings,Danang-Dragons,29,"Vu-Doan-Minh, Phuong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,17,"Hamilton, DeAngelo",39,8,11,3,4,0,1,0,8,2,3,1,5,2,19
1,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,11,"Dinh-Thanh, Sang",37,3,13,2,7,0,2,1,2,4,2,0,3,2,8
2,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,23,"Dinh-Thanh, Tam",36,6,13,2,8,1,2,4,6,2,4,0,3,3,15
3,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,0,"Nguycn-Phu, Hoang",28,8,13,5,8,5,5,0,1,2,4,0,7,3,26
4,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,65,"Le-Hieu, Thanh",28,2,8,0,5,0,0,0,2,3,2,0,1,1,4
5,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,56,"Phcm-Duy, Hcu",17,3,5,0,1,2,2,0,1,3,1,0,0,2,8
6,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,12,"Nguycn-Hucnh, Vinh",3,1,2,0,0,0,0,0,0,0,0,0,0,0,2
7,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,1,"Tang-Minh, Tri",3,0,1,0,1,0,0,0,0,2,0,0,0,0,0
8,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,52,"Nguycn-Hoang, TU",3,0,2,0,1,0,0,0,1,0,0,0,0,1,0
9,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,8,"Tran Nguycn, D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 7,Can-Tho-Catfish,Hanoi-Buffalos,7,"Du-Qucc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,9,"Bell, Michael",40,10,22,2,6,4,4,5,13,5,2,2,5,0,26
1,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,1,"Dinh-Tien, Cong",34,5,8,1,3,1,2,2,6,3,0,1,6,2,12
2,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,4,"Nguyen, Vincent",34,5,9,0,2,0,1,2,3,3,1,0,5,3,10
3,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,14,"Tu-Le, Ngoc",31,8,10,0,1,3,4,1,4,2,2,0,5,3,19
4,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,7,"Nguyen, Duong",28,2,8,0,2,0,0,0,2,3,5,0,1,1,4
5,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,3,"Nguyen Thanh, Dat",22,1,3,1,2,0,0,0,2,1,0,0,2,0,3
6,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,13,"Pham, Tung",9,0,1,0,0,0,0,0,2,1,0,0,3,2,0
7,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,24,"Nguyen, Stefan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,98,"Kien, Pham-Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 7,Hanoi-Buffalos,Can-Tho-Catfish,11,"Doan, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,2,"Nguyen, Henry",40,5,12,4,7,0,0,0,2,5,5,0,2,3,14
1,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,4,"Doggett, Quinton",38,9,23,0,0,3,7,3,15,3,0,1,4,1,21
2,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,22,"Cilia, Corey",36,4,10,3,5,3,4,0,4,1,0,0,2,1,14
3,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,7,"Nguyen-Huynh, Hai",33,2,8,0,2,1,4,3,2,3,2,0,5,3,5
4,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,25,"Le-Cong-Tuan, Anh",20,3,7,0,0,0,2,3,5,1,1,0,3,2,6
5,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,15,"Le-Tran-Dang, Huynh",14,2,6,0,2,0,1,0,2,0,0,0,1,3,4
6,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,6,"Nguyen-Thanh, Nhan",10,0,3,0,0,2,2,1,0,0,0,0,1,1,2
7,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,1,"Nguyen-Quoc, Thanh",3,1,2,1,2,0,0,0,1,0,0,0,0,0,3
8,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,14,"Nguyen-Ky, Quan",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9,Regular 7,Hochiminh-City-Wings,Thang-Long-Warriors,29,"Vu-Doan-Minh, Phuong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,12,"Young, Justin",36,9,17,1,4,4,6,4,15,9,2,0,2,4,23
1,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,20,"Hill, Jaywuan",36,10,24,0,5,1,2,5,9,2,2,3,1,1,21
2,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,7,"Dang-Thai, Hung",26,8,13,0,0,5,7,1,9,3,2,2,1,0,21
3,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,6,"Truong-Hoang, Trung",22,0,1,0,0,1,2,0,0,2,1,0,1,1,1
4,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,11,"Ngo-Tuan, Trung",17,0,2,0,1,0,0,2,0,2,2,0,1,0,0
5,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,5,"To-Quang, Trung",14,5,14,3,12,0,0,0,2,0,0,0,1,1,13
6,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,21,"Hoang-The, Hien",14,3,5,0,0,0,0,2,1,0,1,0,1,2,6
7,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,8,"Le, Ryan",13,1,5,0,3,0,0,3,0,1,2,0,1,1,2
8,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,9,"Do-Xuan, Nam",8,1,3,1,2,0,0,1,1,0,0,0,2,2,3
9,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,4,"Nguyen-Tuan, Anh",6,1,1,0,0,0,0,0,1,0,0,0,0,2,2
10,Regular 7,Thang-Long-Warriors,Hochiminh-City-Wings,14,"Bui-Thai, HA",3,0,2,0,1,0,0,0,0,1,0,0,0,1,0
0,Regular 8,Saigon-Heat,Thang-Long-Warriors,3,"Nix, Tavarion",40,8,22,1,7,2,2,1,15,2,1,1,0,4,19
1,Regular 8,Saigon-Heat,Thang-Long-Warriors,98,"Trieu-Han, Minh",35,2,10,1,4,3,5,3,4,1,1,0,3,2,8
2,Regular 8,Saigon-Heat,Thang-Long-Warriors,34,"Waale, Tim",29,0,3,0,0,2,2,3,2,0,1,1,1,1,2
3,Regular 8,Saigon-Heat,Thang-Long-Warriors,8,"Tran-Dang, Khoa",27,5,12,2,6,0,0,0,8,1,3,0,5,6,12
4,Regular 8,Saigon-Heat,Thang-Long-Warriors,11,"Vo-Kim-Ban, Duc",23,3,12,0,1,2,2,3,2,0,0,0,2,2,8
5,Regular 8,Saigon-Heat,Thang-Long-Warriors,0,"Hong-Gia, Lan",19,4,6,3,4,2,2,0,0,0,2,0,3,1,13
6,Regular 8,Saigon-Heat,Thang-Long-Warriors,9,"Huy, Hoan-Vo",18,0,3,0,2,0,0,0,1,1,2,0,1,2,0
7,Regular 8,Saigon-Heat,Thang-Long-Warriors,35,"Nguyen, Tony",6,0,1,0,0,0,0,0,0,0,0,0,3,0,0
8,Regular 8,Saigon-Heat,Thang-Long-Warriors,24,"Nguyen-Truong, Nhut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 8,Saigon-Heat,Thang-Long-Warriors,7,"Tran-Dang, Hien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 8,Saigon-Heat,Thang-Long-Warriors,33,"Tran-Vu, Linh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Thang-Long-Warriors,Saigon-Heat,20,"Hill, Jaywuan",40,9,26,0,3,2,2,4,14,2,3,2,3,1,20
1,Regular 8,Thang-Long-Warriors,Saigon-Heat,12,"Young, Justin",34,5,11,0,1,1,2,0,4,1,2,0,3,2,11
2,Regular 8,Thang-Long-Warriors,Saigon-Heat,7,"Dang-Thai, Hung",28,4,7,0,0,2,4,0,3,2,2,0,4,2,10
3,Regular 8,Thang-Long-Warriors,Saigon-Heat,11,"Ngo-Tuan, Trung",23,1,3,1,2,0,0,0,4,6,2,1,2,4,3
4,Regular 8,Thang-Long-Warriors,Saigon-Heat,6,"Truong-Hoang, Trung",16,0,1,0,0,3,4,0,1,1,1,0,4,3,3
5,Regular 8,Thang-Long-Warriors,Saigon-Heat,5,"To-Quang, Trung",14,4,7,3,6,2,2,0,0,1,0,0,1,1,13
6,Regular 8,Thang-Long-Warriors,Saigon-Heat,8,"Le, Ryan",11,2,6,1,2,0,0,1,0,0,1,0,0,2,5
7,Regular 8,Thang-Long-Warriors,Saigon-Heat,9,"Do-Xuan, Nam",11,1,4,1,1,0,0,1,3,0,1,0,0,2,3
8,Regular 8,Thang-Long-Warriors,Saigon-Heat,14,"Bui Thai, HA",8,1,2,1,2,0,0,0,1,0,0,0,0,0,3
9,Regular 8,Thang-Long-Warriors,Saigon-Heat,21,"Hoang-The, Hien",6,1,1,0,0,0,0,1,0,0,0,0,0,1,2
10,Regular 8,Thang-Long-Warriors,Saigon-Heat,4,"Nguyen Tuan, Anh",5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,17,"Hamilton, DeAngelo",40,10,18,2,4,4,9,2,9,5,1,1,1,2,26
1,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,0,"Nguycn-Phu, Hoang",34,3,9,1,3,0,2,1,2,6,0,1,4,1,7
2,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,23,"Dinh-Thanh, Tam",24,1,5,0,2,0,0,0,1,0,0,0,1,0,2
3,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,11,"Dinh-Thanh, Sang",23,3,7,1,4,1,2,0,3,1,1,0,1,2,8
4,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,65,"Le-Hieu, Thanh",20,2,9,2,6,0,0,1,1,0,1,0,1,4,6
5,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,12,"Nguycn-Hucnh, Vinh",15,5,8,0,0,0,0,1,0,1,0,1,1,0,10
6,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,56,"Phcm-Duy, Hcu",15,2,2,2,2,0,0,1,0,0,0,0,0,4,6
7,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,1,"Tang-Minh, Tri",13,1,6,0,3,0,0,1,2,1,0,0,0,0,2
8,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,52,"Nguycn-Hoang, TU",9,1,4,0,1,0,0,0,2,0,0,0,3,0,2
9,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,7,"Du-Qucc, Tai",2,0,1,0,0,0,0,0,0,1,0,0,0,2,0
10,Regular 8,Can-Tho-Catfish,Thang-Long-Warriors,8,"Tran-Nguycn, D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,12,"Young, Justin",40,7,17,0,3,2,2,1,12,3,1,0,4,4,16
1,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,20,"Hill, Jaywuan",37,13,21,0,2,4,6,9,8,2,3,1,3,3,30
2,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,7,"Dang-Thai, Hung",28,4,8,0,0,0,0,4,6,3,3,0,2,4,8
3,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,6,"Truong-Hoang, Trung",25,1,3,1,2,0,0,0,2,2,0,0,0,1,3
4,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,9,"Do-Xuan, Nam",21,3,7,1,1,0,0,0,4,0,0,0,1,0,7
5,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,11,"Ngo-Tuan, Trung",14,0,2,0,1,0,0,1,3,2,0,0,1,0,0
6,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,8,"Le, Ryan",12,3,5,2,3,0,0,0,0,0,0,0,0,0,8
7,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,5,"To-Quang, Trung",11,0,5,0,4,2,2,0,1,0,0,0,3,2,2
8,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,21,"Hoang-The, Hien",5,2,3,0,0,2,2,0,1,0,0,0,0,1,6
9,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,4,"Nguyen-Tuan, Anh",2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10,Regular 8,Thang-Long-Warriors,Can-Tho-Catfish,14,"Bui-Thai, HA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,23,"Dinh-Thanh, Tam",40,9,18,4,7,1,1,4,6,3,1,0,3,0,23
1,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,17,"Hamilton, DeAngelo",37,9,19,1,6,2,3,1,12,10,6,3,3,4,21
2,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,0,"Nguycn-Phu, Hoang",32,5,12,3,6,1,3,1,2,4,5,0,0,2,14
3,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,65,"Le-Hieu, Thanh",30,2,9,1,6,0,0,1,4,1,0,1,2,2,5
4,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,11,"Dinh-Thanh, Sang",22,3,4,1,1,0,0,0,1,3,1,0,5,4,7
5,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,12,"Nguycn-Hucnh, Vinh",19,6,7,0,0,0,2,2,3,1,0,0,2,2,12
6,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,56,"Phcm-Duy, Hcu",13,2,3,0,1,0,0,0,0,0,0,0,1,3,4
7,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,1,"Tang-Minh, Tri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,7,"Du-Qucc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,52,"Nguycn-Hoang, TU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 8,Can-Tho-Catfish,Hanoi-Buffalos,8,"Tran-Nguycn, D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,9,"Bell, Michael",39,5,13,1,5,3,5,3,7,3,2,1,1,1,14
1,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,24,"Nguyen, Stefan",35,5,15,0,2,6,8,1,4,6,1,0,3,3,16
2,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,4,"Nguyen, Vincent",30,2,4,0,0,2,2,0,6,0,3,0,1,4,6
3,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,14,"Tu-Le, Ngoc",29,5,13,0,2,2,2,1,5,2,3,0,3,7,12
4,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,1,"Dinh-Tien, Cong",25,4,6,2,4,0,0,0,1,2,1,0,2,2,10
5,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,7,"Nguyen, Duong",18,1,4,1,4,2,2,0,0,1,1,0,2,1,5
6,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,3,"Nguyen Thanh, Dat",13,2,7,2,7,0,0,1,1,0,1,0,2,0,6
7,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,13,"Pham, Tung",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,11,"Doan, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 8,Hanoi-Buffalos,Can-Tho-Catfish,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 8,Danang-Dragons,Hanoi-Buffalos,20,"Dierker, Chris",40,6,18,0,1,6,10,7,6,2,2,0,2,4,18
1,Regular 8,Danang-Dragons,Hanoi-Buffalos,23,"Allmon, Zach",39,14,29,1,2,6,13,3,14,0,0,2,5,2,35
2,Regular 8,Danang-Dragons,Hanoi-Buffalos,0,"Nguyen, Horace",27,2,10,0,4,0,0,0,1,1,0,0,2,5,4
3,Regular 8,Danang-Dragons,Hanoi-Buffalos,77,"Vo Van, Thanh",26,3,11,1,8,0,1,1,3,1,1,0,1,3,7
4,Regular 8,Danang-Dragons,Hanoi-Buffalos,10,"Thinh-Tran, Tien",26,2,3,1,2,0,0,1,2,1,1,0,1,4,5
5,Regular 8,Danang-Dragons,Hanoi-Buffalos,68,"Dai, Dam-Huy",20,0,1,0,1,0,0,0,4,0,0,0,0,2,0
6,Regular 8,Danang-Dragons,Hanoi-Buffalos,14,"Huynh, Khang",9,1,1,0,0,0,0,1,0,0,0,0,1,0,2
